506, , "Church of Armenia separates from Chalcedonian Orthodoxy."
507, , "Clovis I defeats Visigoths at Battle of Vouillé near Poitiers, ending their power in Gaul; Byzantine emperor Anastasius I made Clovis I a consul."
507, 11, "(ca.) Lex Salica (Salic Law) is issued in the reign of Clovis, the most important, although not the oldest, of all Teutonic laws (Leges Barbarorum)."
512, , "Death of Genevieve of Paris."
518, , "Severus of Antioch deposed by Emperor Justin I for Monophysitism; Patriarch John II of Constantinople is addressed as 'Oikoumenikos Patriarches' (Ecumenical Patriarch)."
519, , "Eastern and Western churches reconciled with end of Acacian Schism."
520, , "(ca.) Elesbaan (Caleb), King of Ethiopia (Axum), invades Jewish Himyarite kingdom of Yemen, which was persecuting the Christians there, thus establishing Axumite control of South Arabia."
521, , "Birth of Columba of Iona."
522, , "Byzantine monk Cosmas Indicopleustes (literally who sailed to India') visits the Malabar Coast and Ceylon, writing about Christian Communities in his book Topografia Christiana."
523, , "Death of Martyr Arethas (al-Haarith) and over 4,000 with him, executed during the persecution of Christians by the Jewish Himyarite king Dhu Nuwas."
527, , "Dionysius Exiguus calculates the date of birth of Jesus incorrectly; foundation of St. Catherine's Monastery on the Sinai peninsula by Justinian the Great."
528, , "(ca.) Death of Procopius of Gaza."
529, , "Pagan University of Athens closed and replaced by Christian university in Constantinople; Benedict of Nursia founds monastery of Monte Cassino and codifies Western monasticism; Council of Orange condemns Pelagianism; Church of the Nativity burned down in Samaritan revolt of 529; death of Theodosius the Great; Second Council of Vasio (Vaison-la-Romaine), November 5, (Consilium Vasense II), attended by 12 Bps. presided over by Caesarius of Arles."
529, 534, "Justinian's Corpus Juris Civilis issued."
530, , "Brendan the Navigator lands in Newfoundland, Canada, establishing a short-lived community of Irish monks."
532, , "Justinian the Great orders building of Hagia Sophia; death of Sabbas the Sanctified."
533, , "Mercurius elected Pope of Rome and takes the name of John II, the first pope to change his name upon election."
533, , "Foundation of the Diocese of Selefkia in Central Africa by the Emperor Justinian."
534, , "Roman Empire destroys the Arian kingdom of Vandals; Malta becomes Byzantine province."
536, , "Mennas of Constantinople summons a synod anathematizing Severus of Antioch."
537, , "Construction of Hagia Sophia in Constantinople completed; Justinian decrees that all dates must include the Indiction."
538, , "Emperor Justinian the Great, via deportations and force, manages to get all five patriarchates offcially into communion."
539, , "Ravenna becomes exarchate of the Byzantine Empire."
541, , "Jacob Baradeus organizes the Non-Chalcedonian Church in western Syria (the 'Jacobites'), which spreads to Armenia and Egypt."
543, , "Doctrine of apokatastasis condemned by Synod of Constantinople."
544, , "Jacob Baradeus consecrates Sergius of Tella as bishop of Antioch, opening the lasting schism between the Syriac Orthodox Church and the Chalcedonian Church of Antioch; founding of the monastery at Clonmacnoise in Ireland by Ciaran."
545, , "Synod of Brefi at Llandewi Brefi in Wales condemns Pelagianism ; Saint David of Wales moved the Primatial See of Britain from Caerleon to Menevia (St. Davids's)."
546, , "Columba founds monastery of Derry in Ireland."
547, , "Convent of Our Lady of Saydnaya founded in Damascus of Syria ; Saint David of Wales does obeisance to the Patriarch of Jerusalem."
553, , "Fifth Ecumenical Council held in Constantinople in an attempt to reconcile Chalcedonians with non-Chalcedonians—the Three Chapters of Theodore of Mopsuestia, Theodoret of Cyrrhus, and Ibas of Edessa are condemned for their Nestorianism, and Origen and his writings are also condemned."
553, , "Bishops of Aquileia, Milan, Venetia and the Istrian peninsula in Italy all refuse to condemn the Three Chapters, causing Schism of the Three Chapters in those areas, leading to independence of Patriarch of Venice from Patriarch of Aquileia; Ostrogoth kingdom conquered by the Byzantines after the Battle of Mons Lactarius."
554, , "Church of Armenia officially breaks with the West in 554, during the second Council of Dvin where the dyophysite formula of Chalcedon was rejected."
556, , "Columba founds monastery of Durrow in Ireland; death of Roman the Melodist."
557, , "Brendan the Navigator founds monastery at Clonfert, Ireland."
563, , "Re-consecration of Hagia Sophia in Constantinople after its dome is rebuilt; Columba arrives on Iona and establishes monastery there, founding mission to the Picts."
564, , "Death of Petroc."
565, 78, "The Cherubic Hymn was added to the Divine Liturgy by Emperor Justin II."
569, , "Final schism between Chalcedonians and non-Chalcedonians in Egypt; David of Wales holds Synod of Victoria to re-assert the anti-Pelagian decrees of Brefi."
570, , "Death of Gildas; birth of Muhammad, founder of Islam."
571, , "Death of Yared, Ethiopian musician credited with inventing the sacred music tradition of the Ethiopian Orthodox Church."
576, , "Dual hierarchy henceforth in Alexandria, Chalcedonian (Greek) and Monophysite (Coptic)."
577, , "Patr. John III Scholasticus is responible for the first collection of Canon Law, the Nomocanon, of the Orthodox Church."
579, , "400 Martyrs slain by Lombards in Sicily."
580, , "Monte Cassino sacked by Lombards, sending its monks fleeing to Rome; Slavs begin to migrate into the Balkans and Greece; death of Martin of Braga, 'Apostle of the Sueves'."
586, , "Martrydom of Hermengild, Prince of the Visigoths, whose martyrdom was a catalyst in the Visigoths' conversion from Arianism to Nicene Christianity."
587, , "Visigoth King Reccared renounces Arianism in favor of Orthodoxy."
589, , "Council of Toledo adds Filioque to Nicene-Constantinopolitan Creed in an attempt to combat Arianism."
590, , "(ca.) Parthenon in Athens converted into a Christian church dedicated to the Theotokos."
590, , "Columbanus founds monasteries in France."
593, , "Anastasius the Sinaite restored as Orthodox Patriarch of Antioch."
596, , "Gregory the Dialogist sends Augustine along with forty other monks to southern Britain to convert pagans."
597, , "Death of Columba of Iona."
598, , "Glastonbury Abbey founded - the Church in the British Isles numbers 120 bishops, hundreds of monasteries and parishes organized under a Primate with his See at Menevia."
600, , "(ca.) The Ladder of Divine Ascent written by John Climacus; Gregory the Dialogist inspires development of Gregorian Chant through his liturgical reforms."
601, , "Augustine of Canterbury converts King Ethelbert of Kent and establishes see of Canterbury."
602, , "Final series of wars between Byzantine Empire and Sassanid Empire; Augustine of Canterbury meets with Welsh bishops to bring them under Canterbury."
604, , "Mellitus becomes first bishop of London and founds first St. Paul's Cathedral; death of Gregory the Dialogist."
605, , "Death of Augustine of Canterbury."
609, , "Pantheon in Rome converted into church, consecrated to the Virgin Mary and All Saints (Santa Maria dei Martiri)."
610, , "Heraclius changes official language of the Empire from Latin to Greek, already the lingua franca of the vast majority of the population."
612, , "Holy Sponge and Holy Lance brought to Constantinople from Palestine."
614, , "Persians sack Jerusalem under Chosroes II of Persia; Church of the Holy Sepulchre damaged by fire, True Cross captured, and over 65,000 Christians in Jerusalem massacred."
615, , "Death of Columbanus in Italy."
617, , "Persian Army conquers Chalcedon after a long siege."
618, , "Death of Kevin of Glendalough."
620, , "Slavs attack Thessaloniki."
622, , "Year one of the Islamic calendar begins, during which the hejira occurs; Muhammad and his followers emigrating from Mecca to Medina."
626, , "Akathist Hymn to the Virgin Mary written, after Constantinople liberated from a siege of 80,000 Avars, Slavs and the Persian fleet."
627, , "Emperor Heraclius decisively defeats Sassanid Persians at Battle of Nineveh, recovering True Cross and breaking power of the Sassanid dynasty."
628, , "Muhammad issues Charter of Privileges to monks of Saint Catherine's Monastery."
630, , "Second Elevation of the Holy Cross."
633, , "Death of Modestus of Jerusalem."
635, , "Founding of Lindisfarne Monastery by Aidan, a monk from Iona; Cynegils, king of Wessex, converts to Christianity."
636, , "Capture of Jerusalem by Muslim Arabs after Battle of Yarmuk."
638, , "Muslim Arabs allow Jews to return to Jerusalem."
639, , "Christian monastery built in Ch'ang-an, capital of China."
640, , "Muslim conquest of Syria; Battle of Heliopolis between Arab Muslim armies and Byzantium opens door for Muslim conquest of Byzantine Exarchate of Africa; death of Gallus (Gall), enlightener of Switzerland."
641, , "Capture of Alexandria by Muslim Arabs."
642, , "Muslim conquest of Egypt; Arabs invade Christian Nubia for the first time."
646, , "Alexandria recaptured by Muslim Arabs after a Byzantine attempt to retake Egypt fails, ending nearly ten centuries of Greco-Roman civilization in Egypt."
648, , "Pope Theodore I of Rome excommunicates patriarch Paul II of Constantinople."
649, , "Arabs invade and conquer Cyprus."
650, , "Final defeat of Arianism as Lombards convert to Orthodox Christianity."
651, , "End of Persian Empire as the last shah of Persia Yezdegherd III of the Sassanid dynasty is killed at Merv."
653, , "Pope Martin the Confessor arrested on orders of Byzantine Emperor Constans II."
654, , "Invasion of Rhodes by Arabs."
655, , "Martyrdom of Martin the Confessor."
657, , "Founding of Whitby Abbey in Yorkshire, England."
662, , "Death of Maximus the Confessor."
663, , "Emperor Constans II is last Eastern emperor to set foot in Rome; Constans II declares the Pope of Rome to have no jurisdiction over the Archbishop of Ravenna, since that city was the seat of the exarch, his immediate representative."
664, , "Synod of Whitby held in northern England, adopting Roman calendar and tonsures in Northumbria; Ionian monk Wilfrid appointed as Archbishop of York; death of Cedd."
668, , "Theodore of Tarsus appointed Archbishop of Canterbury."
669, 78, "First Arab siege of Constantinople; at Battle of Syllaeum Arab fleet destroyed by Byzantines through use of Greek Fire, ending immediate Arab threat to eastern Europe."
670, , "Composition of Caedmon's Hymn by Caedmon of Whitby."
672, , "The First Synod of Hertford called by Theodore of Tarsus, adoption of ten decrees paralleling the canons of the Council of Chalcedon."
673, , "The Second Council of Hatfield upholds Orthodoxy against Monothelitism."
680, 681, "Sixth Ecumenical Council held in Constantinople, condemning Monothelitism and affirming Christology of Maximus the Confessor, affirming that Christ has both a human will and a divine will; Patr. Sergius I of Constantinople and Pope Honorius I of Rome are both explicitly anathematized for their support of Monothelitism."
680, , "First Bulgarian Empire established after a successful war with Byzantium."
682, , "Foundation of Monkwearmouth-Jarrow Abbey in England."
685, , "First monastics come to Mount Athos; death of Anastasius of Sinai."
685, , "John Maron elected first Maronite Patriarch, becoming the founder of what is known today as the Maronite Catholic Church, which embraced Monothelitism, rejected the teaching of the Fifth Ecumenical Council, and separated from the Orthodox Church."
687, , "Destruction of Whitby Abbey by Danish raiders; death of Cuthbert of Lindisfarne."
688, , "Emperor Justinian II and Caliph al-Malik sign treaty neutralizing Cyprus."
690, , "(ca.) The Witenagamot of England forbade appeals from the Local Church to the Patriarch of Rome."
691, , "Dome of the Rock completed in Jerusalem."
692, , "Quinisext Council (also called the Penthekte Council or Council in Trullo) held in Constantinople, issuing canons which are seen as completing the work of the Fifth and Sixth Ecumenical Councils, and declaring the Church of Jerusalem to be a patriarchate."
694, , "Byzantine army of Justinian II defeated by Maronites, who became fully independent afterwards."
697, , "Council of Birr accepts Roman Paschalion for northern Ireland; at this synod, Adomnán of Iona promulgates his Cáin Adomnáin."
698, , "Muslim conquest of Carthage; at Synod of Aquileia, bishops of the diocese of Aquileia end the Schism of the Three Chapters and return to communion with Rome; persecution of Christians in China under Empress Wu's strong pro-Buddhist policies (China had declared Buddhism the state religion in 691)."
700, , "(ca.) Death of Isaac of Syria."
705, , "Long period of fighting begins between Trebizond in eastern Asia Minor and the Arabs."
706, , "Greek replaced by Arabic as administrative language in Egypt."
707, , "Byzantines lose Balearic Islands to Moors; death of John Maron."
709, , "Bp. Aubert of Avranches founds the monastery of Mont Saint-Michel, after the Archangel Michael appeared him in 708, instructing him to build a church on the rocky islet; Mont Saint-Michel becomes popular and prestigious as a centre of pilgrimage."
710, , "Pope Constantine makes last papal visit to Constantinople before 1967."
711, , "Umayyad Islamic invasion of Spain."
712, , "Death of Andrew of Crete."
715, , "(ca.) Lindisfarne Gospels produced in Northumbria (Northern England)."
715, , "Grand Mosque of Damascus built over the Cathedral of St. John the Baptist; Al-Aqsa Mosque constructed over site of Church of St. Mary of Justinian; Pictish King Nechtan invites Northumbrian clergy to establish Christianity amongst the Picts."
716, , "Monastery at Iona conforms to Roman liturgical usage; Boniface's first missionary journey to Frisia."
717, , "Pictish king Nechtan expels monks from Iona."
717, 18, "Second Arab siege of Constantinople."
719, , "Nubian Christians transfer allegiance from Chalcedonian church to Coptic church."
723, , "Boniface fells Thor's Oak near Fritzlar."
726, , "Iconoclast Emperor Leo the Isaurian starts campaign against icons."
730, , "Emperor Leo the Isaurian orders destruction of all icons, beginning the First Iconoclastic Period."
731, , "Bede completes Ecclesiastical History of the English People."
732, , "Muslim invasion of Europe stopped by Franks at Battle of Tours, establishing a balance of power between Western Europe, Islam and the Byzantine Empire."
733, , "Byzantine Emperor Leo the Isaurian withdraws the Balkans, Sicily and Calabria from the jurisdiction of the Pope in response to Pope Gregory III of Rome's support of a revolt in Italy against iconoclasm."
734, , "Egbert becomes bishop of York, founding a library and making the city a renowned centre of learning."
735, , "Death of Bede; See of York achieves archepiscopal status."
739, , "Emperor Leo III (717-41) publishes his Ecloga , designed to introduce Christian principle into law; Byzantine forces defeat Umayyad invasion of Asia Minor at Battle of Akroinon; death of Willibrord."
740, , "Khazars voluntarily convert to Judaism."
742, , "After a forty-year vacancy, Stephen IV becomes Orthodox Patriarch of Antioch, at the suggestion of Umayyad caliph Hisham ibn Abd al-Malik."
746, , "Byzantine forces regain Cyprus from the Arabs."
747, , "The Witenagamot of England again forbids appeals to the Roman Patriarch ; Council of Clovesho I adopts Roman calendar, observance of the feasts of St. Gregory the Great and Augustine of Canterbury, and adopts the Rogation Days."
749, , "Death of John of Damascus."
750, , "Donation of Constantine accepted as a legitimate document, used by Pope Stephen II to prove territorial and jurisdictional claims."
751, , "Lombard king Aistulf captures Ravenna and the Romagna, ending Byzantine Exarchate of Ravenna."
752, , "Death of Pope Zacharias of Rome."
754, , "Iconoclastic Council held in Constantinople under the authority of Emperor Constantine V Copronymus, condemning icons and declaring itself to be the Seventh Ecumenical Council; Constantine begins dissolution of the monasteries."
754, , "Death of Boniface."
756, , "Donation of Pepin cedes lands including Ravenna that became basis of Papal States."
768, , "Wales adopts Orthodox Paschalion and other decrees of the Synod of Whitby at teaching of Elfoddw of Gwynedd."
769, , "Pope Stephen III of Rome holds a council changing papal election procedure and confirming veneration of icons."
772, , "Charlemagne starts fighting Saxons and Frisians; Saxony is subdued and converted to Christianity."
781, , "King Charlemagne of the Franks summons Alcuin of York to head palace school at Aachen (Aix-la-Chapelle) to inspire revival of education in Europe."
785, , "The Synod of Cealchythe erects the Archbishopric of Lichfield."
786, , "Beatus of Liébana publishes Commentary on the Apocalypse."
787, , "Seventh Ecumenical Council held in Nicea, condemning iconoclasm and affirming veneration of icons; two councils held in England, one in the north at Pincanhale, and the other in the south at Chelsea, reaffirming the faith of the first Six Ecumenical Councils (the decrees of the Seventh having not yet been received), and establishing a third archbishopric at Lichfield."
792, , "The Synod of Regensburg condemned Adoptionism."
793, , "Sack of Lindisfarne Priory, beginning Viking attacks on England."
794, , "Charlemagne convenes council in Frankfurt-in-Main, rejecting decrees of Seventh Ecumenical Council and inserting Filioque into Nicene-Constantinopolitan Creed."
796, , "Alcuin made Abbot of Saint-Martin in Tours by Charlemagne."
800, , "Charlemagne crowned as Holy Roman Emperor by Leo III of Rome on Christmas day, marking the break of Frankish civilisation away from the Orthodox Christian Roman Empire; Book of Kells produced in Ireland."
800, , "Ambassadors of Caliph Harunu al-Rashid give keys to the Holy Sepulchre to Charlemagne, acknowledging some Frankish control over the interests of Christians in Jerusalem ; establishment of the Western Rite Monastery of Saint Mary in Jerusalem."
801, , "Controversy in Jerusalem over Frankish pilgrims using Filioque."
802, 803, "Lex Saxonum is issued by Charlemagne at the Council of Aachen, officially determining the laws of the Saxons and other tribes."
803, , "Council of Clovesho II abolishes archbishopric of Lichfield, restoring the pattern of the two metropolitan archbishoprics (Canterbury and York) which had prevailed before 787, and requires the use of the Western Rite amongst the English speaking peoples."
809, , "Heretical Council of Aachen decreed belief in Filioque as necessary for salvation."
810, , "Pope Leo III refused permission for the Filioque to be inserted in the Creed."
814, , "Bulgarians lay siege to Constantinople; conflict erupts between Emperor Leo V and Patr. Nicephorus on the subject of iconoclasm; Leo deposes Nicephorus, Nicephorus excommunicates Leo."
824, , "Byzantine Crete falls to Arab insurgents fleeing from the Umayyad Emir of Cordoba Al-Hakam I, establishing an emirate on the island until the Byzantine reconquest in 960."
826, , "Ansgar arrives in Denmark and begins preaching; King Harald Klak of Denmark converts to Christianity."
828, , "Death of Patr. Nicephorus I of Constantinople."
829, 842, "(ca.) Icon of the Panagia Portaitissa appears on Mount Athos near Iviron Monastery."
836, , "Death of Theodore the Studite."
838, , "Caliph al-Mu'tasim captures and destroys Ammoria in Anatolia."
839, , "(ca.) First Rus'-Byzantine War, where the Rus attacked Propontis (probably aiming for Constantinople) before turning east and raiding Paphlagonia."
843, , "Triumph of Orthodoxy occurs on first Sunday of Great Lent, restoring icons to churches."
845, , "42 Martyrs of Ammoria in Phrygia taken as hostages from Ammoria to Samarra (in Iraq) and executed there; noted Greek scholar Johannes Scotus Erigena takes over the Palatine Academy at Aachen (Aix-la-Chapelle) in France."
846, , "Muslim raid of Rome."
847, , "(ca.) Death of Theophanes the Hymnographer (the Branded)."
850, , "Third Finding of the head of John the Forerunner ; Bishop Censteg of Dingerein in Cornwall accepts the authority of the Archbishop of Canterbury."
852, , "Ansgar founds churches at Hedeby and Ribe in Denmark."
858, , "Photius the Great becomes patriarch of Constantinople."
860, , "Second Rus-Byzantine War, a naval raid and the first siege of Constantinople by the Rus."
860, , "(ca.) Christianization of the Rus' Khaganate."
861, , "Cyril and Methodius depart from Constantinople to missionize the Slavs; Council of Constantinople attended by 318 fathers and presided over by papal legates confirms Photius the Great as patriarch and passes 17 canons."
862, , "Rastislav of Moravia converts to Christianity."
863, , "First translations of Biblical and liturgical texts into Church Slavonic by Cyril and Methodius."
863, , "Venetians steal relics of Apostle Mark from Alexandria."
864, , "Baptism of Prince Boris of Bulgaria; Synaxis of the Theotokos in Miasena in memory of the return of her icon."
865, , "Bulgaria under Khan Boris I converts to Orthodox Christianity."
866, , "Vikings raid and capture York in England."
867, , "Council in Constantinople held, presided over by Photius, which anathematizes Pope Nicholas I of Rome for his attacks on work of Greek missionaries in Bulgaria and use by papal missionaries of Filioque; Pope Nicholas dies before hearing news of excommunication; Basil the Macedonian has Emperor Michael III murdered and usurps Imperial throne, reinstating Ignatius as patriarch of Constantinople."
867, , "Death of Kassiani, Greek-Byzantine poet and hymnographer, who composed the Hymn of Kassiani, chanted during Holy Week on Holy Wednesday."
869, 870, "Robber Council of 869-870 held, deposing Photius the Great from the Constantinopolitan see and putting the rival claimant Ignatius on the throne, declaring itself to be the 'Eighth Ecumenical Council.'"
870, , "Gradual collapse of the Moravian mission beginning with the death of Prince Rostislav of Moravia, who is captured and deposed by his nephew, Svátopulk, who favours more the Latin liturgy and Bavarian clergy represented by the Frankish Bp. Wiching of Nitra (consecrated in 880 as the first Bp. of Nitria); Conversion of Serbia; Arabs conquer Malta from the Byzantines; martyrdom of Edmund, King of East Anglia."
874, , "The Great Moravian king Svátopulk subjugated the Vistulan tribe of Lesser Poland, resulting in the Christianization of Little Poland in the Orthodox Cyrillo-Methodian style (as opposed to the Western Bohemian style), as early as the end of 9th century, before the conversion of Polish King Mieszko I in 966; Translation of relics of Nicephorus the Confessor, interred in the Church of the Holy Apostles, Constantinople."
877, , "Death of Ignatius of Constantinople, who appoints Photius to succeed him."
877, , "Arab Muslims conquer all of Sicily from Byzantium and make Palermo their capital."
878, , "King Alfred the Great of Wessex defeats Vikings; the Treaty of Wedmore divides England between the Anglo-Saxons and the Danes (the Danelaw)."
879, 880, "Eighth Ecumenical Council held in Constantinople attended by 383 fathers passing 3 canons, confirms Photius as Patriarch of Constantinople, anathematizes additions to the Nicene-Constantinopolitan Creed, and declares that the prerogatives and jurisdiction of the Roman pope and the Constantinopolitan patriarch are essentially equal; the council is reluctantly accepted by Pope John VIII of Rome."
883, , "Muslims burn the monastery of Monte Cassino."
885, , "Mount Athos gains political autonomy."
885, , "Death of Methodius."
886, , "Glagolitic alphabet, (now called Old Church Slavonic) adopted in Bulgarian Empire; St Alfred the Great, King of Wessex, captures London from the Danes."
888, , "Foundation of Shaftesbury Abbey."
902, , "Taormina, the last Byzantine stronghold in Sicily, is captured by the Aghlabid Arabs."
904, , "Thessalonika sacked and pillaged by Saracen pirates under Leo of Tripoli, a Greek pirate serving Saracen interests."
907, , "Third Rus-Byzantine War, a naval raid of Constantinople (or Tsargrad in Old Slavonic) led by Varangian Prince Oleg of Novgorod, which was relieved by peace negotiations."
910, , "Benedictine Abbey of Cluny founded in France."
899, , "Death of Alfred the Great."
911, , "Holy Protection of the Virgin Mary; Russian envoys visit Constantinople to ratify a treaty, sent by Oleg, Grand Prince of Rus'."
912, , "Normans become Christian; Nicholas I Mysticus becomes Patriarch of Constantinople."
927, , "Church of Bulgaria recognized as autocephalous by Constantinople."
931, , "Abbott Odo of Cluny reforms monasteries in Aquitaine, northern France, and Italy, starting the Cluniac Reform movement within the Benedictine order, focused on restoring the traditional monastic life, encouraging art and caring for the poor."
933, , "Death of Patr. Tryphon of Constantinople."
934, , "Death of Bp. Birnstan of Winchester, known for his work with the poor, and his mission of praying for the dead."
935, , "Martyrdom of Wenceslas, prince of the Czechs."
941, , "Fourth Rus-Byzantine War."
944, , "City of Edessa recovered by Byzantine army, including Icon Not Made By Hands ; The Western Rite Monastery of the Holy Saviour is established in Constantinople under Imperial favour."
945, , "Dunstan becomes Abbot of Glastonbury."
948, , "Future Holy Roman Emperor Otto I the Great founds missionary dioceses of Brandenburg, Havelburg, Ribe, Aarhus, and Schleswig."
950, , "(ca.) Monastery of Hosios Loukas founded near Stiris in Greece."
957, , "Olga of Kiev baptized in Constantinople."
960, , "Emperor Nicephorus II Phocas re-captures Crete for Byzantines; Dunstan becomes Archbishop of Canterbury, reforming monasteries and enforcing rule of Benedict."
962, , "Denmark becomes Christian nation with baptism of King Harald Blaatand ('Bluetooth'); Holy Roman Empire formed, with Pope John XII crowning Otto I the Great Holy Roman Emperor; Diploma Ottonianum is co-signed by Pope John XII and Otto, confirming the earlier Donation of Pepin, granting control of Papal States to the Popes, regularizing Papal elections, and clarifying the relationship between Popes and oly Roman Emperors."
963, , "Athanasius of Athos establishes first major monastery on Mount Athos, the Great Lavra."
963, 1018, "(ca.) The Chronicle of Monemvasia is composed, narrating the events that depict the Avaro-Slavic conquest and colonization of mainland Greece, covering a period from 587 to 805 AD."
965, , "Emperor Nicephorus II Phocas gains Cyprus completely for the Byzantines; Sviatoslav of Kiev destroys Khazar imperial power, as the Khazar fortresses of Sarkel and Tamatarkha fall to the Rus'."
966, , "Anti-Christian riots in Jerusalem."
966, , "Mieszko I, the first historical ruler of Poland, accepts Baptism, after marrying the Christian princess Dobrawa in 965, who as a Czech, had strong Orthodox connections."
968, , "Rila Monastery founded; Sviatoslav of Kiev defeats Bulgarians at the Battle of Silistra, precipitating the collapse of the First Bulgarian Empire."
968, 71, "Fifth Rus-Byzantine War, resulting in a Byzantine victory over the coalition of Rus', Pechenegs, Magyars, and Bulgarians in the Battle of Arcadiopolis, and the defeat of Sviatoslav of Kiev by John I Tzimiskes."
969, , "Death of Olga of Kiev; Emperor Nikephoros II Phokas captures Antioch and Aleppo from Arabs."
972, , "Emperor John I Tzimiskes grants Mount Athos its first charter (Typikon)."
973, , "Moravia assigned to the Diocese of Prague, putting the West Slavic tribes under jurisdiction of German church."
975, , "Emperor John I Tzimiskes in a Syrian campaign takes Emesa, Baalbek, Damascus, Tiberias, Nazareth, Caesarea, Sidon, Beirut, Byblos and Tripoli, but fails to take Jerusalem."
978, , "Death of King Edward the Martyr."
980, , "Revelation of the Axion Estin (the hymn 'It Is Truly Meet'), with the appearance of the Archangel Gabriel to a monk on Mount Athos."
980, 5, "The Western Rite Monastery of Amalfion is founded on Mount Athos."
983, , "Martyrdom of Theodore the Varangian and his son John of Kiev."
987, , "Sixth Rus-Byzantine War, where Vladimir of Kiev dispatches troops to the Byzantine Empire to assist Emperor Basil II with an internal revolt, agreeing to accept Orthodox Christianity as his religion and bring his people to the new faith."
988, , "Baptism of Rus' begins with the conversion of Vladimir of Kiev who is baptized at Chersonesos, the birthplace of the Russian and Ukrainian Orthodox churches; Vladimir marries Anna, sister of Byzantine emperor Basil II."
989, , "The Pax Dei or Peace of God was decreed at the Synod of Charroux, to publicize and enforce what were argued to be eternal principles of protection for churchmen, church property, and the particular protégés of the Church, the poor, becoming a movement that spread to most of Western Europe over the next century, surviving in some form until at least the thirteenth century."
992, , "Death of Michael, first Metropolitan of Kiev."
995, , "Olaf of Norway proclaims Norway to be a Christian kingdom; relics of Cuthbert transferred with his community to Durham."
1000, , "(ca.) Paris Psalter produced, a Byzantine illuminated manuscript containing 449 folios and 14 full-page miniatures 'in a grand, almost classical style', considered a key monument of the so-called Macedonian Renaissance in Byzantine art."
1000, , "Conversion of Greenland and Iceland."
1008, , "Conversion of Sweden."
1009, , "Patr. Sergius II of Constantinople removes name of Pope Sergius IV of Rome from diptychs of Constantinople, because the pope had written a letter to the patriarch including the Filioque."
1009, , "Church of the Holy Sepulchre in Jerusalem destroyed by the 'mad' Fatimid caliph Al-Hakim bi-Amr Allah, founder of the Druze."
1012, , "Martyrdom of Alphege, Archbishop of Canterbury; Caliph Al-Hakim bi-Amr Allah issues oppressive decrees against Jews and Christians including the destruction of all Christian and Jewish houses of worship."
1013, , "Jews expelled from caliphate of Córdoba."
1014, , "Filioque used for first time in Rome by Pope Benedict VIII at coronation of Henry II, Holy Roman Emperor."
1015, , "Death of Vladimir of Kiev."
1017, , "Danish king Canute converts to Christianity."
1022, , "Death of Simeon the New Theologian."
1024, , "Seventh Rus-Byzantine War, Byzantine naval victory."
1027, , "Frankish protectorate over Christian interests in Jerusalem is replaced by a Byzantine protectorate, which begin reconstruction of Holy Sepulchre."
1033, , "Death of Melchizedek I of Georgia."
1034, , "Patriarch Alexius I Studites writes the first complete Studite Typikon, for a monastery he established near Constantinople; this was the Typikon introduced into the Rus' lands by Theodosius of the Kiev Caves."
1036, , "Byzantine Emperor Michael IV makes a truce with the Caliph of Egypt to allow rebuilding of the Church of the Holy Sepulchre by Byzantine masons; Varangian Guard of the Byzantine Emperor sent to protect pilgrims."
1037, , "Death of Persian polymath Avicenna who tried to merge rational philosophy (reason and logic) with Islamic theology, also regarded as a father of early modern medicine."
1043, , "Eighth and last Rus'-Byzantine War, an unsuccessful naval raid against Constantinople; Edward the Confessor crowned King of England at Winchester Cathedral; University of Constantinople is re-organized under Michael Psellos."
1045, 50, "Cathedral of Saint Sophia in Novgorod built, the oldest Orthodox church building in Russia, executed in an architectural style more austere than the Byzantine, reminiscent of the Romanesque."
1048, , "Re-consecration of Holy Sepulchre."
1051, , "Monastery of the Kiev Caves founded."
1052, , "Edward the Confessor founds Westminster Abbey, near London."
1053, , "Death of Lazarus the Wonder-worker of Mount Galesius near Ephesus."
1054, , "Cardinal Humbert excommunicates Michael Cerularius, patriarch of Constantinople, a major centerpoint in the formation of the Great Schism between East and West; First Letter of Michael Cerularius to Peter of Antioch."
1059, , "Errors of Berengar of Tours condemned in Rome; term transubstantiation begins to come in to use, ascribed to Peter Damian."
1064, , "Seljuk Turks storm Anatolia taking Caesarea and Ani, conquering Armenia."
1065, , "Death of George the Hagiorite."
1066, , "Normans invade England flying banner of Pope of Rome, defeating King Harold of England at Battle of Hastings."
1066, 1171, "Beginning reformation of English church and society to align with Latin continental ecclesiology and politics."
1068, , "By the time of the arrival of the first Seljuk Turks to Anatolia, the religious war between Byzantium and Islam had run a course of four centuries."
1071, , "Seljuk Turks defeat Byzantines at the Battle of Manzikert, beginning Islamification of Asia Minor; Norman princes led by Robert Guiscard capture Bari, the last Byzantine stronghold in Italy, bringing to an end over five centuries of Byzantine rule in the south."
1071, 1176, "(ca.) Byzantine epic poem 'Digenes Akrites'."
1073, , "Hildebrand becomes Pope Gregory VII and launches the Gregorian reforms (celibacy of the clergy, primacy of papacy over empire, right of Pope to depose emperors); Seljuk Turks conquer Ankara."
1074, , "Death of Theodosius of the Kiev Caves."
1075, , "Dictatus Papae document advances Papal supremacy."
1077, , "The Seljuk Turks capture Jerusalem and kill 3,000 citizens; Seljuks capture Nicea."
1082, , "Council of Constantinople."
1084, , "Antioch is captured by the Seljuk Turks from the Byzantines."
